Date|REVENUE|REVENUEUSD|COR|GP|RND|SGNA|EBIT|EBITUSD|INTEXP|EBT|TAXEXP|NETINC|PREFDIVIS|NETINCCMN|NETINCCMNUSD|NETINCDIS|EPS|EPSUSD|EPSDIL|SHARESWA|SHARESWADIL|DPS|NCFO|DEPAMOR|NCFI|CAPEX|NCFF|NCFDEBT|NCFCOMMON|NCFDIV|NCFX|NCF|ASSETS|ASSETSC|ASSETSNC|CASHNEQ|CASHNEQUSD|RECEIVABLES|INTANGIBLES|INVENTORY|LIABILITIES|LIABILITIESC|LIABILITIESNC|DEBT|DEBTUSD|PAYABLES|EQUITY|EQUITYUSD|RETEARN|ACCOCI|BVPS|CURRENTRATIO|DE|DILUTIONRATIO|EBITDA|EBITDAUSD|FCF|FCFPS|INVCAP|TANGIBLES|TBVPS|WORKINGCAPITAL
2009-09-27|9774600000.0|9774600000.0|8014400000.0|1760200000.0|0.0|453000000.0|598300000.0|598300000.0|39100000.0|559200000.0|168400000.0|390800000.0|0.0|390800000.0|390800000.0|0.0|0.27|0.27|0.26|1477400000.0|1491800000.0|0.0|1389000000.0|563300000.0|-421100000.0|-403100000.0|-642200000.0|-713800000.0|57300000.0|0.0|4300000.0|330000000.0|5576800000.0|2035800000.0|3541000000.0|599800000.0|599800000.0|271000000.0|327300000.0|664900000.0|2519900000.0|1581000000.0|938900000.0|549300000.0|549300000.0|267100000.0|3045700000.0|3045700000.0|2793200000.0|65400000.0|2.06152701|1.28766603|0.82736317|1.00974685|1161600000.0|1161600000.0|985900000.0|0.66732097|3618000000.0|5249500000.0|3.55320157|454800000.0
2010-10-03|10707400000.0|10707400000.0|8168100000.0|2539300000.0|0.0|704600000.0|1467000000.0|1467000000.0|32700000.0|1434300000.0|488700000.0|945600000.0|0.0|945600000.0|945600000.0|0.0|0.64|0.64|0.62|1488800000.0|1528400000.0|0.12|1704900000.0|540800000.0|-789500000.0|-440700000.0|-346000000.0|0.0|-152800000.0|-171000000.0|-5200000.0|564200000.0|6385900000.0|2756400000.0|3629500000.0|1164000000.0|1164000000.0|302700000.0|333200000.0|543300000.0|2703600000.0|1779100000.0|924500000.0|549400000.0|549400000.0|282600000.0|3674700000.0|3674700000.0|3471200000.0|57200000.0|2.46822945|1.54932269|0.73573353|1.0265986|2007800000.0|2007800000.0|1264200000.0|0.84914025|3659000000.0|6052700000.0|4.06548898|977300000.0
2011-10-02|11700400000.0|11700400000.0|8903200000.0|2797200000.0|0.0|749300000.0|1842100000.0|1842100000.0|33300000.0|1808800000.0|563100000.0|1245700000.0|0.0|1245700000.0|1245700000.0|0.0|0.83|0.83|0.81|1496600000.0|1539400000.0|0.26|1612400000.0|550000000.0|-1019500000.0|-414500000.0|-608000000.0|30800000.0|-305500000.0|-389500000.0|-800000.0|-15900000.0|7360400000.0|3794900000.0|3565500000.0|1148100000.0|1148100000.0|386500000.0|321600000.0|965800000.0|2973100000.0|2075800000.0|897300000.0|549500000.0|549500000.0|540000000.0|4384900000.0|4384900000.0|4297400000.0|46300000.0|2.92990779|1.82816264|0.67803143|1.02859816|2392100000.0|2392100000.0|1197900000.0|0.80041427|4364400000.0|7038800000.0|4.70319391|1719100000.0
2012-09-30|13276800000.0|13276800000.0|10138600000.0|3138200000.0|0.0|801200000.0|2090900000.0|2090900000.0|32700000.0|2058200000.0|674400000.0|1383800000.0|0.0|1383800000.0|1383800000.0|0.0|0.92|0.92|0.9|1508800000.0|1546000000.0|0.34|1750300000.0|580600000.0|-974000000.0|-856200000.0|-745500000.0|-30800000.0|-312500000.0|-513000000.0|9700000.0|40500000.0|8219200000.0|4199600000.0|4019600000.0|1188600000.0|1188600000.0|485900000.0|542800000.0|1241500000.0|3104700000.0|2209800000.0|894900000.0|549600000.0|549600000.0|398100000.0|5109000000.0|5109000000.0|5046200000.0|22700000.0|3.38613468|1.90044348|0.60769231|1.02465536|2671500000.0|2671500000.0|894100000.0|0.59259014|4827600000.0|7676400000.0|5.08775186|1989800000.0
2013-09-29|14866800000.0|14866800000.0|11100200000.0|3766600000.0|0.0|937900000.0|-202300000.0|-202300000.0|28100000.0|-230400000.0|-238700000.0|8300000.0|0.0|8300000.0|8300000.0|0.0|0.01|0.01|0.01|1498500000.0|1524500000.0|0.42|2908300000.0|655600000.0|-1411200000.0|-1151200000.0|-108200000.0|714500000.0|-340900000.0|-628900000.0|-1800000.0|1387100000.0|11516700000.0|5471400000.0|6045300000.0|2575700000.0|2575700000.0|561400000.0|1137700000.0|1111200000.0|7034400000.0|5377300000.0|1657100000.0|1299400000.0|1299400000.0|491700000.0|4480200000.0|4480200000.0|4130300000.0|67000000.0|2.98978979|1.01749949|1.57010848|1.01735068|453300000.0|453300000.0|1757100000.0|1.17257257|3725400000.0|10379000000.0|6.92625959|94100000.0
2014-09-28|16447800000.0|16447800000.0|11954300000.0|4493500000.0|0.0|991300000.0|3224200000.0|3224200000.0|64100000.0|3160100000.0|1092000000.0|2068100000.0|0.0|2068100000.0|2068100000.0|0.0|1.37|1.37|1.35|1506300000.0|1526300000.0|0.52|607800000.0|748400000.0|-817700000.0|-1160900000.0|-623300000.0|748500000.0|-618900000.0|-783100000.0|-34100000.0|-867300000.0|10752900000.0|4168700000.0|6584200000.0|1708400000.0|1708400000.0|631000000.0|1129700000.0|1090900000.0|5479200000.0|3038700000.0|2440500000.0|2048300000.0|2048300000.0|533700000.0|5272000000.0|5272000000.0|5206600000.0|25300000.0|3.49996681|1.37186955|1.03930197|1.01327757|3972600000.0|3972600000.0|-553100000.0|-0.36719113|6924400000.0|9623200000.0|6.3886344|1130000000.0
2015-09-27|19162700000.0|19162700000.0|13721000000.0|5441700000.0|0.0|1196700000.0|3971600000.0|3971600000.0|70500000.0|3901100000.0|1143700000.0|2757400000.0|0.0|2757400000.0|2757400000.0|0.0|1.84|1.84|1.82|1495900000.0|1513400000.0|0.64|3749100000.0|933800000.0|-1520300000.0|-1303700000.0|-2256500000.0|238400000.0|-1244300000.0|-928600000.0|-150600000.0|-178300000.0|12416300000.0|3971000000.0|8445300000.0|1530100000.0|1530100000.0|719000000.0|2095800000.0|1306400000.0|6596500000.0|3648100000.0|2948400000.0|2347500000.0|2347500000.0|684200000.0|5818000000.0|5818000000.0|5974800000.0|-199400000.0|3.88929741|1.08851183|1.13380887|1.01169864|4905400000.0|4905400000.0|2445400000.0|1.63473494|7489800000.0|10320500000.0|6.89919112|322900000.0
2016-10-02|21315900000.0|21315900000.0|15120800000.0|6195100000.0|0.0|1360600000.0|4278700000.0|4278700000.0|81300000.0|4197400000.0|1379700000.0|2817700000.0|0.0|2817700000.0|2817700000.0|0.0|1.91|1.91|1.9|1471600000.0|1486700000.0|0.8|4575100000.0|1030100000.0|-2222900000.0|-1440300000.0|-1750000000.0|1254500000.0|-1834900000.0|-1178000000.0|-3500000.0|598700000.0|14329500000.0|4760500000.0|9569000000.0|2128800000.0|2128800000.0|768800000.0|2235900000.0|1378500000.0|8438800000.0|4546900000.0|3891900000.0|3602200000.0|3602200000.0|730600000.0|5884000000.0|5884000000.0|5949800000.0|-108400000.0|3.99836912|1.04697706|1.43419443|1.01026094|5308800000.0|5308800000.0|3134800000.0|2.13019842|9020100000.0|12093600000.0|8.21799402|213600000.0
