Date|REVENUE|REVENUEUSD|COR|GP|RND|SGNA|EBIT|EBITUSD|INTEXP|EBT|TAXEXP|NETINC|PREFDIVIS|NETINCCMN|NETINCCMNUSD|NETINCDIS|EPS|EPSUSD|EPSDIL|SHARESWA|SHARESWADIL|DPS|NCFO|DEPAMOR|NCFI|CAPEX|NCFF|NCFDEBT|NCFCOMMON|NCFDIV|NCFX|NCF|ASSETS|ASSETSC|ASSETSNC|CASHNEQ|CASHNEQUSD|RECEIVABLES|INTANGIBLES|INVENTORY|LIABILITIES|LIABILITIESC|LIABILITIESNC|DEBT|DEBTUSD|PAYABLES|EQUITY|EQUITYUSD|RETEARN|ACCOCI|BVPS|CURRENTRATIO|DE|DILUTIONRATIO|EBITDA|EBITDAUSD|FCF|FCFPS|INVCAP|TANGIBLES|TBVPS|WORKINGCAPITAL
2009-12-28|7220286000.0|7220286000.0|4025122000.0|3195164000.0|0.0|2336394000.0|743388000.0|743388000.0|85902000.0|657486000.0|196215000.0|461271000.0|0.0|461271000.0|461271000.0|0.0|1.04|1.04|1.03|443958012.0||0.59|973485000.0|170452000.0|-316876000.0|-95594000.0|-319343000.0|-14261000.0|-49384000.0|-261682000.0|12439000.0|349705000.0|6473863000.0|2632562000.0|3841301000.0|731549000.0|731549000.0|776140000.0|2902801000.0|958639000.0|2660578000.0|1095789000.0|1564789000.0|1187126000.0|1187126000.0|373186000.0|3815151000.0|3815151000.0|2050109000.0|-209742000.0|8.5934951|2.40243514|0.69737161||913840000.0|913840000.0|877891000.0|1.97741898|2930850000.0|3571062000.0|8.0436931|1536773000.0
2010-12-28|7702589000.0|7702589000.0|4105201000.0|3597388000.0|0.0|2574790000.0|825800000.0|825800000.0|77738000.0|748062000.0|176700000.0|571362000.0|0.0|571362000.0|571362000.0|0.0|1.31|1.31|1.29|433855888.0||0.61|1001282000.0|173396000.0|-180480000.0|-125250000.0|-742832000.0|-212804000.0|-274106000.0|-264281000.0|-17280000.0|60690000.0|6457556000.0|2826060000.0|3631496000.0|792239000.0|792239000.0|773083000.0|2657563000.0|1070694000.0|2596237000.0|1109475000.0|1486762000.0|975195000.0|975195000.0|510998000.0|3861219000.0|3861219000.0|1940508000.0|-268594000.0|8.89977319|2.54720476|0.67238792||999196000.0|999196000.0|876032000.0|2.01917739|2873474000.0|3799993000.0|8.7586526|1716585000.0
2011-12-31|9459232000.0|9459232000.0|5128602000.0|4330630000.0|0.0|3085839000.0|1240017000.0|1240017000.0|77578000.0|1162439000.0|274350000.0|888089000.0|0.0|888089000.0|888089000.0|0.0|2.03|2.03|2.0|441451204.0||0.65|1081371000.0|198735000.0|-2460033000.0|-190996000.0|912245000.0|1146536000.0|126592000.0|-285722000.0|15406000.0|-451011000.0|9313126000.0|3187944000.0|6125182000.0|341228000.0|341228000.0|1120246000.0|4981923000.0|1453645000.0|4787951000.0|1666032000.0|3121919000.0|2116211000.0|2116211000.0|637116000.0|4525991000.0|4525991000.0|2520804000.0|-421477000.0|10.25252839|1.91349506|1.05787904||1438752000.0|1438752000.0|890375000.0|2.01692733|4440154000.0|4331203000.0|9.8112837|1521912000.0
2012-12-29|10879855000.0|10879855000.0|5817880000.0|5061975000.0|0.0|3596708000.0|1515341000.0|1515341000.0|93605000.0|1421736000.0|335737000.0|1085999000.0|0.0|1085999000.0|1085999000.0|0.0|2.47|2.47|2.43|440629952.0||0.76|1275000000.0|237956000.0|-220291000.0|-282830000.0|-802515000.0|-271786000.0|-244512000.0|-333229000.0|4039000.0|256233000.0|9633021000.0|3449583000.0|6183438000.0|597461000.0|597461000.0|1222345000.0|4926815000.0|1354158000.0|4507396000.0|1732212000.0|2775184000.0|1844598000.0|1844598000.0|562638000.0|5125625000.0|5125625000.0|2941447000.0|-453895000.0|11.63249338|1.99143234|0.87938466||1753297000.0|1753297000.0|992170000.0|2.25170803|4221131000.0|4706206000.0|10.68063117|1717371000.0
2013-12-28|11419648000.0|11419648000.0|5931469000.0|5488179000.0|0.0|3841032000.0|1647263000.0|1647263000.0|84773000.0|1562490000.0|352371000.0|1210119000.0|0.0|1210119000.0|1210119000.0|0.0|2.76|2.76|2.71|440304828.0||0.92|1506041000.0|253273000.0|-350273000.0|-325142000.0|-983831000.0|-395840000.0|-233995000.0|-402136000.0|7005000.0|178942000.0|10315443000.0|3882982000.0|6432461000.0|776403000.0|776403000.0|1360443000.0|4981951000.0|1399062000.0|4238405000.0|1568001000.0|2670404000.0|1450806000.0|1450806000.0|638732000.0|6077038000.0|6077038000.0|3432090000.0|-211720000.0|13.80188818|2.47639|0.69744586||1900536000.0|1900536000.0|1180899000.0|2.6820033|4439894000.0|5333492000.0|12.11318083|2314981000.0
2014-12-28|12282161000.0|12282161000.0|6288190000.0|5993971000.0|0.0|4159885000.0|1439091000.0|1439091000.0|86725000.0|1352366000.0|304861000.0|1047505000.0|0.0|1047505000.0|1047505000.0|0.0|2.42|2.42|2.38|431872268.0||1.11|1697629000.0|274883000.0|-329255000.0|-302020000.0|-1107421000.0|1000.0|-692926000.0|-478933000.0|-65461000.0|195492000.0|9845300000.0|4031569000.0|5813731000.0|971895000.0|971895000.0|1276224000.0|4258508000.0|1482804000.0|4349258000.0|1614065000.0|2729017000.0|1439644000.0|1439644000.0|690842000.0|5630882000.0|5630882000.0|3231753000.0|-702272000.0|13.03830419|2.49777363|0.77239374||1713974000.0|1713974000.0|1395609000.0|3.23153188|4440476000.0|5586792000.0|12.93621382|2417504000.0
2016-01-02|12376744000.0|12376744000.0|6393800000.0|5982944000.0|0.0|4178386000.0|1669803000.0|1669803000.0|89414000.0|1580389000.0|348796000.0|1231593000.0|0.0|1231593000.0|1231593000.0|0.0|2.9|2.9|2.85|426309081.0||1.33|1146510000.0|272075000.0|-322822000.0|-317784000.0|-783295000.0|426812000.0|-701752000.0|-565275000.0|-66683000.0|-26290000.0|9639542000.0|4163136000.0|5476406000.0|944423000.0|944423000.0|1289962000.0|3737018000.0|1555360000.0|4254704000.0|1941713000.0|2312991000.0|1854761000.0|1854761000.0|680606000.0|5384838000.0|5384838000.0|3128731000.0|-1043222000.0|12.63130025|2.14405321|0.79012665||1941878000.0|1941878000.0|828726000.0|1.94395578|4871149000.0|5902524000.0|13.84564454|2221423000.0
