Date|REVENUE|REVENUEUSD|COR|GP|RND|SGNA|EBIT|EBITUSD|INTEXP|EBT|TAXEXP|NETINC|PREFDIVIS|NETINCCMN|NETINCCMNUSD|NETINCDIS|EPS|EPSUSD|EPSDIL|SHARESWA|SHARESWADIL|DPS|NCFO|DEPAMOR|NCFI|CAPEX|NCFF|NCFDEBT|NCFCOMMON|NCFDIV|NCFX|NCF|ASSETS|ASSETSC|ASSETSNC|CASHNEQ|CASHNEQUSD|RECEIVABLES|INTANGIBLES|INVENTORY|LIABILITIES|LIABILITIESC|LIABILITIESNC|DEBT|DEBTUSD|PAYABLES|EQUITY|EQUITYUSD|RETEARN|ACCOCI|BVPS|CURRENTRATIO|DE|DILUTIONRATIO|EBITDA|EBITDAUSD|FCF|FCFPS|INVCAP|TANGIBLES|TBVPS|WORKINGCAPITAL
2009-12-31|98215000000.0|98215000000.0|77857000000.0|20358000000.0|0.0|13933000000.0|6421000000.0|6421000000.0|525000000.0|5896000000.0|2200000000.0|3696000000.0|0.0|3696000000.0|3696000000.0|4000000.0|2.58|2.58|2.55|1434000000.0|1450000000.0|0.3|4035000000.0|1389000000.0|-1069000000.0|-2525000000.0|-3232000000.0|-582000000.0|-2227000000.0|-439000000.0|0.0|-266000000.0|61641000000.0|17537000000.0|44104000000.0|1086000000.0|1086000000.0|5457000000.0|35807000000.0|10343000000.0|25873000000.0|12300000000.0|13573000000.0|11175000000.0|11175000000.0|6635000000.0|35768000000.0|35768000000.0|16355000000.0|-135000000.0|24.94281729|1.42577236|0.72335607|1.0111576|7810000000.0|7810000000.0|1510000000.0|1.05299861|23623000000.0|25834000000.0|18.0153417|5237000000.0
2010-12-31|95778000000.0|95778000000.0|75559000000.0|20219000000.0|0.0|14082000000.0|6142000000.0|6142000000.0|536000000.0|5606000000.0|2179000000.0|3427000000.0|0.0|3427000000.0|3427000000.0|-2000000.0|2.51|2.51|2.49|1367000000.0|1377000000.0|0.35|4779000000.0|1469000000.0|-1640000000.0|-1971000000.0|-2798000000.0|-1127000000.0|-1215000000.0|-479000000.0|0.0|341000000.0|62169000000.0|17706000000.0|44463000000.0|1427000000.0|1427000000.0|4925000000.0|35453000000.0|10695000000.0|24469000000.0|11070000000.0|13399000000.0|10057000000.0|10057000000.0|6595000000.0|37700000000.0|37700000000.0|19303000000.0|-143000000.0|27.57863936|1.59945799|0.64904509|1.00731529|7611000000.0|7611000000.0|2808000000.0|2.05413314|24276000000.0|26716000000.0|19.54352597|6636000000.0
2011-12-31|107080000000.0|107080000000.0|86518000000.0|20562000000.0|0.0|14231000000.0|6304000000.0|6304000000.0|584000000.0|5720000000.0|2258000000.0|3462000000.0|0.0|3462000000.0|3462000000.0|31000000.0|2.59|2.59|2.57|1338000000.0|1347000000.0|0.5|5856000000.0|1568000000.0|-2410000000.0|-1868000000.0|-3460000000.0|-209000000.0|-2570000000.0|-674000000.0|0.0|-14000000.0|64543000000.0|18594000000.0|45949000000.0|1413000000.0|1413000000.0|6047000000.0|36327000000.0|10046000000.0|26492000000.0|11956000000.0|14536000000.0|10014000000.0|10014000000.0|7857000000.0|38051000000.0|38051000000.0|22090000000.0|-172000000.0|28.4387145|1.55520241|0.69622349|1.00672646|7872000000.0|7872000000.0|3988000000.0|2.98056801|24861000000.0|28216000000.0|21.08819133|6638000000.0
2012-12-31|123120000000.0|123120000000.0|100632000000.00002|22488000000.0|0.0|15278000000.0|6857000000.0|6857000000.0|557000000.0|6300000000.0|2436000000.0|3864000000.0|0.0|3864000000.0|3864000000.0|7000000.0|3.04|3.04|3.01|1271000000.0|1280000000.0|0.65|6671000000.0|1753000000.0|-1849000000.0|-2007000000.0|-4860000000.0|-539000000.0|-3494000000.0|-829000000.0|0.0|-38000000.0|66221000000.0|20161000000.0|46060000000.0|1375000000.0|1375000000.0|6479000000.0|36148000000.0|11032000000.0|28568000000.0|14150000000.0|14418000000.0|9828000000.0|9828000000.0|9044000000.0|37653000000.0|37653000000.0|24998000000.0|-181000000.0|29.62470496|1.42480565|0.75871776|1.00708104|8610000000.0|8610000000.0|4664000000.0|3.66955153|24376000000.0|30073000000.0|23.66089693|6011000000.0
2013-12-31|126760999999.99998|126760999999.99998|102977999999.99998|23783000000.0|0.0|15746000000.0|8029000000.0|8029000000.0|509000000.0|7520000000.0|2928000000.0|4592000000.0|0.0|4592000000.0|4592000000.0|8000000.0|3.77|3.77|3.74|1217000000.0|1226000000.0|0.9|5783000000.0|1870000000.0|-1835000000.0|-1930000000.0|-1237000000.0|3274000000.0|-3476000000.0|-1097000000.0|3000000.0|2714000000.0|71526000000.0|25325000000.0|46201000000.0|4089000000.0|4089000000.0|8729000000.0|36071000000.0|11045000000.0|33588000000.0|15425000000.0|18163000000.0|13402000000.0|13402000000.0|10096000000.0|37938000000.0|37938000000.0|28493000000.0|-149000000.0|31.17337716|1.64181524|0.88533924|1.00739523|9899000000.0|9899000000.0|3853000000.0|3.16598192|29343000000.0|35455000000.0|29.13311422|9900000000.0
2014-12-31|139367000000.0|139367000000.0|113999999999.99998|25367000000.0|0.0|16568000000.0|8277000000.0|8277000000.0|600000000.0|7677000000.0|3033000000.0|4644000000.0|0.0|4644000000.0|4644000000.0|1000000.0|3.98|3.98|3.96|1161000000.0|1169000000.0|1.1|8137000000.0|1931000000.0|-4045000000.0|-2125000000.0|-5694000000.0|-932000000.0|-3580000000.0|-1288000000.0|-6000000.0|-1608000000.0|74187000000.0|25983000000.0|48204000000.0|2481000000.0|2481000000.0|9687000000.0|37916000000.0|11930000000.0|36224000000.0|19027000000.0|17197000000.0|12890000000.0|12890000000.0|11951000000.0|37963000000.0|37963000000.0|31849000000.0|-217000000.0|32.69853575|1.36558575|0.95419224|1.00689061|10208000000.0|10208000000.0|6012000000.0|5.17829457|27653000000.0|36271000000.0|31.2411714|6956000000.0
2015-12-31|153290000000.0|153290000000.0|126762000000.0|26528000000.0|0.0|17074000000.0|9461000000.0|9461000000.0|838000000.0|8623000000.0|3386000000.0|5237000000.0|0.0|5237000000.0|5237000000.0|-9000000.0|4.66|4.66|4.63|1118000000.0|1126000000.0|1.4|8412000000.0|2092000000.0|-13420000000.0|-2332000000.0|5006000000.0|11218000000.0|-4702000000.0|-1576000000.0|-20000000.0|-22000000.0|92437000000.0|29158000000.0|63279000000.0|2459000000.0|2459000000.0|11888000000.0|51984000000.0|14001000000.0|55234000000.0|23169000000.0|32065000000.0|27464000000.0|27464000000.0|15143000000.0|37203000000.0|37203000000.0|35506000000.0|-358000000.0|33.2763864|1.25849195|1.48466522|1.00715564|11553000000.0|11553000000.0|6080000000.0|5.43828265|42289000000.0|40453000000.0|36.18336315|5989000000.0
