Date|REVENUE|REVENUEUSD|COR|GP|RND|SGNA|EBIT|EBITUSD|INTEXP|EBT|TAXEXP|NETINC|PREFDIVIS|NETINCCMN|NETINCCMNUSD|NETINCDIS|EPS|EPSUSD|EPSDIL|SHARESWA|SHARESWADIL|DPS|NCFO|DEPAMOR|NCFI|CAPEX|NCFF|NCFDEBT|NCFCOMMON|NCFDIV|NCFX|NCF|ASSETS|ASSETSC|ASSETSNC|CASHNEQ|CASHNEQUSD|RECEIVABLES|INTANGIBLES|INVENTORY|LIABILITIES|LIABILITIESC|LIABILITIESNC|DEBT|DEBTUSD|PAYABLES|EQUITY|EQUITYUSD|RETEARN|ACCOCI|BVPS|CURRENTRATIO|DE|DILUTIONRATIO|EBITDA|EBITDAUSD|FCF|FCFPS|INVCAP|TANGIBLES|TBVPS|WORKINGCAPITAL
2013-03-28|964147000.0|964147000.0|658332000.0|305815000.0|178793000.0|132916000.0|-19367000.0|-19367000.0|6532000.0|-25899000.0|27100000.0|-52999000.0|0.0|-52999000.0|-52999000.0|0.0|-0.76|-0.76|-0.76|69650000.0|69650000.0|0.0|71252000.0|72464000.0|-14477000.0|-53796000.0|-89670000.0|-80672000.0|-3011000.0|0.0|-967000.0|-33862000.0||||||||||||||||||||||1.0|53097000.0|53097000.0|17456000.0|0.25062455||||
2014-03-29|1148231000.0|1148231000.0|743304000.0|404927000.0|197269000.0|151404000.0|29856000.0|29856000.0|5983000.0|23873000.0|11231000.0|12642000.0|0.0|12642000.0|12642000.0|0.0|0.18|0.18|0.18|70499000.0|72019000.0|0.0|130849000.0|74336000.0|-57033000.0|-64254000.0|-4245000.0|-122000.0|4700000.0|0.0|665000.0|70236000.0|920312000.0|537418000.0|382894000.0|0.0|0.0|0.0|0.0|0.0|243961000.0|219973000.0|23988000.0|0.0|0.0|79783000.0|676351000.0|676351000.0|-607266000.0|-785000.0|9.59376729|2.44310893|0.36070177|1.02156059|104192000.0|104192000.0|66595000.0|0.94462333|700339000.0|920312000.0|13.05425609|317445000.0
2015-03-28|1710966000.0|1710966000.0|1021658000.0|689308000.0|257494000.0|249886000.0|122662000.0|122662000.0|1421000.0|121241000.0|-75062000.0|196303000.0|0.0|196303000.0|196303000.0|0.0|2.17|2.17|2.11|90477000.0|93211000.0|0.0|305624000.0|216988000.0|-63942000.0|-162414000.0|-112898000.0|-87539000.0|-4802000.0|0.0|-868000.0|127916000.0|6892379000.0|1500105000.0|5392274000.0|299814000.0|299814000.0|379646000.0|4447815000.0|346900000.0|719219000.0|325310000.0|393909000.0|0.0|0.0|182468000.0|6173160000.0|6173160000.0|-410963000.0|-124000.0|68.22905269|4.61130921|0.11650743|1.03021762|339650000.0|339650000.0|143210000.0|1.58283321|1819440000.0|2444564000.0|27.01862352|1174795000.0
2016-04-02|2610726000.0|2610726000.0|1561173000.0|1049553000.0|448763000.0|534099000.0|20454000.0|20454000.0|23316000.0|-2862000.0|25983000.0|-28845000.0|0.0|-28845000.0|-28845000.0|0.0|-0.2|-0.2|-0.2|141937000.0|141937000.0|0.0|687927000.0|674951000.0|-278714000.0|-314771000.0|-282852000.0|986412000.0|-1248134000.0|0.0|-294000.0|126067000.0|6596819000.0|1509210000.0|5087609000.0|425881000.0|425881000.0|363736000.0|3948212000.0|427551000.0|1597147000.0|373801000.0|1223346000.0|988130000.0|988130000.0|205364000.0|4999672000.0|4999672000.0|-439808000.0|-3133000.0|35.22458556|4.03746913|0.31945036|1.0|695405000.0|695405000.0|373156000.0|2.62902555|2837055000.0|2648607000.0|18.6604409|1135409000.0
