Date|REVENUE|REVENUEUSD|COR|GP|RND|SGNA|EBIT|EBITUSD|INTEXP|EBT|TAXEXP|NETINC|PREFDIVIS|NETINCCMN|NETINCCMNUSD|NETINCDIS|EPS|EPSUSD|EPSDIL|SHARESWA|SHARESWADIL|DPS|NCFO|DEPAMOR|NCFI|CAPEX|NCFF|NCFDEBT|NCFCOMMON|NCFDIV|NCFX|NCF|ASSETS|ASSETSC|ASSETSNC|CASHNEQ|CASHNEQUSD|RECEIVABLES|INTANGIBLES|INVENTORY|LIABILITIES|LIABILITIESC|LIABILITIESNC|DEBT|DEBTUSD|PAYABLES|EQUITY|EQUITYUSD|RETEARN|ACCOCI|BVPS|CURRENTRATIO|DE|DILUTIONRATIO|EBITDA|EBITDAUSD|FCF|FCFPS|INVCAP|TANGIBLES|TBVPS|WORKINGCAPITAL
2009-12-31|3435000.0|3435000.0|0.0|3435000.0|0.0|1578000.0|-9062000.0|-9062000.0|0.0|-9062000.0|-318000.0|-8744000.0|93000.0|-8837000.0|-8837000.0|0.0|-0.39|-0.39|-0.39|22941728.0|22941728.0|0.24|-11362000.0|0.0|-250180000.0|0.0|284869000.0|411893000.0|-59166000.0|0.0|0.0|23327000.0|538366000.0|||35018000.0|35018000.0|4877000.0|0.0|0.0|416645000.0|||411893000.0|411893000.0|3598000.0|121721000.0|121721000.0|-9219000.0|-950000.0|5.30565963||3.42295085|1.0|-9062000.0|-9062000.0|-11362000.0|-0.49525476|915241000.0|538366000.0|23.46667173|
2010-12-31|42639000.0|42639000.0|0.0|42639000.0|0.0|7567000.0|35072000.0|35072000.0|0.0|35072000.0|-683000.0|35755000.0|0.0|35755000.0|35755000.0|0.0|1.6|1.6|1.6|22381683.0|22381683.0|1.38|33114000.0|0.0|-861384000.0|0.0|966065000.0|757910000.0|235275000.0|-27120000.0|0.0|137795000.0|1797432000.0|||186448000.0|186448000.0|12304000.0|0.0|0.0|1414984000.0|||1169803000.0|1169803000.0|242959000.0|382448000.0|382448000.0|-7550000.0|22619000.0|17.08754431||3.69980756|1.0|35072000.0|35072000.0|33114000.0|1.4795134|2780787000.0|1797432000.0|80.30816985|
2011-12-31|155431000.0|155431000.0|0.0|155431000.0|0.0|23914000.0|126326000.0|126326000.0|0.0|126326000.0|-1106000.0|127432000.0|0.0|127432000.0|127432000.0|0.0|1.29|1.29|1.29|98826868.0|98826868.0|1.88|151643000.0|0.0|-6332923000.0|0.0|6377396000.0|5490345000.0|1006847000.0|-119796000.0|0.0|196116000.0|8100384000.0|||526603000.0|526603000.0|32587000.0|0.0|0.0|6830298000.0|||6660148000.0|6660148000.0|108260000.0|1270086000.0|1270086000.0|-45703000.0|-58716000.0|12.85162654||5.37782323|1.0|126326000.0|126326000.0|151643000.0|1.5344309|14233929000.0|8100384000.0|81.96540236|
2012-12-31|306995000.0|306995000.0|0.0|306995000.0|0.0|50846000.0|249687000.0|249687000.0|0.0|249687000.0|-42219000.0|291906000.0|0.0|291906000.0|291906000.0|-4490000.0|1.21|1.21|1.2|242014751.0|242432156.0|1.59|162178000.0|1732000.0|-6906479000.0|0.0|7205393000.0|5964362000.0|1576340000.0|-335309000.0|0.0|461092000.0|16813944000.0|||1123430000.0|1123430000.0|39974000.0|0.0|0.0|13363367000.0|||12624510000.0|12624510000.0|596268000.0|3450577000.0|3450577000.0|-197214000.0|696458000.0|14.25771357||3.872792|1.00172471|251419000.0|251419000.0|162178000.0|0.67011618|28315024000.0|16813944000.0|69.47487263|
2013-12-31|747993000.0|747993000.0|0.0|747993000.0|0.0|78966000.0|663450000.0|663450000.0|0.0|663450000.0|84411000.0|579039000.0|0.0|579039000.0|579039000.0|-3999000.0|1.65|1.65|1.65|350361827.0|350992387.0|1.17|-456043000.0|1674000.0|514128000.0|0.0|146294000.0|-109431000.0|847177000.0|-591452000.0|0.0|204379000.0|17173862000.0|||1427134000.0|1427134000.0|25087000.0|514402000.0|0.0|13318867000.0|||12890181000.0|12890181000.0|339125000.0|3854995000.0|3854995000.0|-388761000.0|444735000.0|11.00289673||3.4549635|1.00179974|665124000.0|665124000.0|-456043000.0|-1.30163438|28122507000.0|16659460000.0|47.54930108|
2014-12-31|229390000.0|229390000.0|0.0|229390000.0|0.0|105034000.0|93401000.0|93401000.0|0.0|93401000.0|-73738000.0|167139000.0|0.0|167139000.0|167139000.0|0.0|0.46|0.46|0.46|366011855.0|366011855.0|1.04|-667283000.0|1616000.0|-2795107000.0|0.0|3442695000.0|3727660000.0|588000.0|-285553000.0|0.0|-19695000.0|21084309000.0|||1342563000.0|1342563000.0|35625000.0|452006000.0|0.0|17016267000.0|||16642126000.0|16642126000.0|219469000.0|4068042000.0|4068042000.0|-602438000.0|855789000.0|11.11450885||4.1829133|1.0|95017000.0|95017000.0|-667283000.0|-1.82311854|35931866000.0|20632303000.0|56.37058668|
2015-12-31|627783000.0|627783000.0|0.0|627783000.0|0.0|114456000.0|475720000.0|475720000.0|0.0|475720000.0|-16490000.0|492210000.0|0.0|492210000.0|492210000.0|0.0|1.35|1.35|1.35|365247738.0|365247738.0|1.04|-1936748000.0|1362000.0|7987837000.0|0.0|-6319050000.0|-5822829000.0|-114635000.0|-381586000.0|0.0|-267961000.0|14575772000.0|||1000393000.0|1000393000.0|17206000.0|493688000.0|0.0|10999211000.0|||10793384000.0|10793384000.0|126310000.0|3576561000.0|3576561000.0|-491558000.0|359061000.0|9.79215099||3.07535954|1.0|477082000.0|477082000.0|-1936748000.0|-5.30255988|23875075000.0|14082084000.0|38.55488353|
