Date|REVENUE|REVENUEUSD|COR|GP|RND|SGNA|EBIT|EBITUSD|INTEXP|EBT|TAXEXP|NETINC|PREFDIVIS|NETINCCMN|NETINCCMNUSD|NETINCDIS|EPS|EPSUSD|EPSDIL|SHARESWA|SHARESWADIL|DPS|NCFO|DEPAMOR|NCFI|CAPEX|NCFF|NCFDEBT|NCFCOMMON|NCFDIV|NCFX|NCF|ASSETS|ASSETSC|ASSETSNC|CASHNEQ|CASHNEQUSD|RECEIVABLES|INTANGIBLES|INVENTORY|LIABILITIES|LIABILITIESC|LIABILITIESNC|DEBT|DEBTUSD|PAYABLES|EQUITY|EQUITYUSD|RETEARN|ACCOCI|BVPS|CURRENTRATIO|DE|DILUTIONRATIO|EBITDA|EBITDAUSD|FCF|FCFPS|INVCAP|TANGIBLES|TBVPS|WORKINGCAPITAL
2010-01-30|8627000000.0|8627000000.0|5328000000.0|3299000000.0|0.0|2465000000.0|834000000.0|834000000.0|138000000.0|696000000.0|255000000.0|441000000.0|0.0|441000000.0|441000000.0|0.0|2.03|2.03|2.01|216800000.0|219700000.0|0.64|1251000000.0|313000000.0|-541000000.0|-360000000.0|13000000.0|108000000.0|34000000.0|-139000000.0|0.0|723000000.0|6579000000.0|4054000000.0|2525000000.0|795000000.0|795000000.0|2035000000.0|53000000.0|898000000.0|5007000000.0|2014000000.0|2993000000.0|2613000000.0|2613000000.0|726000000.0|1572000000.0|1572000000.0|525000000.0|-19000000.0|7.25092251|2.01290963|3.1851145|1.01337638|1147000000.0|1147000000.0|891000000.0|4.1097786|6330000000.0|6526000000.0|30.10147601|2040000000.0
2011-01-29|9700000000.0|9700000000.0|5897000000.0|3803000000.0|0.0|2685000000.0|1118000000.0|1118000000.0|127000000.0|991000000.0|378000000.0|613000000.0|0.0|613000000.0|613000000.0|0.0|2.8|2.8|2.75|218800000.0|222600000.0|0.76|1177000000.0|327000000.0|-462000000.0|-399000000.0|-4000000.0|179000000.0|-36000000.0|-167000000.0|0.0|711000000.0|7462000000.0|4824000000.0|2638000000.0|1506000000.0|1506000000.0|2026000000.0|53000000.0|977000000.0|5441000000.0|1879000000.0|3562000000.0|2781000000.0|2781000000.0|846000000.0|2021000000.0|2021000000.0|882000000.0|-29000000.0|9.23674589|2.56732304|2.69223157|1.01736746|1445000000.0|1445000000.0|778000000.0|3.55575868|6805000000.0|7409000000.0|33.86197441|2945000000.0
2012-01-28|10860000000.0|10860000000.0|6592000000.0|4268000000.0|0.0|3019000000.0|1249000000.0|1249000000.0|130000000.0|1119000000.0|436000000.0|683000000.0|0.0|683000000.0|683000000.0|0.0|3.2|3.2|3.14|213500000.0|217700000.0|0.92|1177000000.0|371000000.0|-728000000.0|-511000000.0|-78000000.0|788000000.0|-764000000.0|-197000000.0|0.0|371000000.0|8491000000.0|5560000000.0|2931000000.0|1877000000.0|1877000000.0|2033000000.0|175000000.0|1148000000.0|6535000000.0|2575000000.0|3960000000.0|3647000000.0|3647000000.0|917000000.0|1956000000.0|1956000000.0|517000000.0|-45000000.0|9.16159251|2.1592233|3.34100204|1.01967213|1620000000.0|1620000000.0|666000000.0|3.11943794|7511000000.0|8316000000.0|38.95081967|2985000000.0
2013-02-02|12134000000.0|12134000000.0|7432000000.0|4702000000.0|0.0|3357000000.0|1345000000.0|1345000000.0|160000000.0|1185000000.0|450000000.0|735000000.0|0.0|735000000.0|735000000.0|0.0|3.62|3.62|3.56|203000000.0|206700000.0|1.08|1110000000.0|429000000.0|-369000000.0|-513000000.0|-1333000000.0|-501000000.0|-634000000.0|-220000000.0|0.0|-592000000.0|8089000000.0|5081000000.0|3008000000.0|1285000000.0|1285000000.0|2129000000.0|175000000.0|1360000000.0|6176000000.0|2226000000.0|3950000000.0|3131000000.0|3131000000.0|1011000000.0|1913000000.0|1913000000.0|315000000.0|-47000000.0|9.42364532|2.28256963|3.22843701|1.0182266|1774000000.0|1774000000.0|597000000.0|2.9408867|7534000000.0|7914000000.0|38.98522167|2855000000.0
2014-02-01|12540000000.0|12540000000.0|7737000000.0|4803000000.0|0.0|3453000000.0|1350000000.0|1350000000.0|161000000.0|1189000000.0|455000000.0|734000000.0|0.0|734000000.0|734000000.0|0.0|3.77|3.77|3.71|194500000.0|197700000.0|1.2|1320000000.0|454000000.0|-822000000.0|-803000000.0|-589000000.0|39000000.0|-412000000.0|-234000000.0|0.0|-91000000.0|8574000000.0|5228000000.0|3346000000.0|1194000000.0|1194000000.0|2177000000.0|175000000.0|1531000000.0|6494000000.0|2541000000.0|3953000000.0|3113000000.0|3113000000.0|1263000000.0|2080000000.0|2080000000.0|292000000.0|-39000000.0|10.6940874|2.05745769|3.12211538|1.01645244|1804000000.0|1804000000.0|517000000.0|2.65809769|7777000000.0|8399000000.0|43.18251928|2687000000.0
2015-01-31|13506000000.0|13506000000.0|8406000000.0|5100000000.0|0.0|3777000000.0|1323000000.0|1323000000.0|138000000.0|1185000000.0|465000000.0|720000000.0|0.0|720000000.0|720000000.0|0.0|3.79|3.79|3.72|190000000.0|193600000.0|1.32|1220000000.0|508000000.0|-889000000.0|-861000000.0|-698000000.0|23000000.0|-469000000.0|-251000000.0|0.0|-367000000.0|9245000000.0|5224000000.0|4021000000.0|827000000.0|827000000.0|2306000000.0|435000000.0|1733000000.0|6805000000.0|2800000000.0|4005000000.0|3131000000.0|3131000000.0|1328000000.0|2440000000.0|2440000000.0|166000000.0|-64000000.0|12.84210526|1.86571429|2.78893443|1.01894737|1831000000.0|1831000000.0|359000000.0|1.88947368|8314000000.0|8810000000.0|46.36842105|2424000000.0
2016-01-30|14437000000.0|14437000000.0|9168000000.0|5269000000.0|0.0|4168000000.0|1101000000.0|1101000000.0|125000000.0|976000000.0|376000000.0|600000000.0|0.0|600000000.0|600000000.0|0.0|3.22|3.22|3.15|186300000.0|190100000.0|6.33|2451000000.0|576000000.0|-144000000.0|-1082000000.0|-2539000000.0|-308000000.0|-1098000000.0|-1185000000.0|0.0|-232000000.0|7698000000.0|3014000000.0|4684000000.0|595000000.0|595000000.0|196000000.0|435000000.0|1945000000.0|6827000000.0|2911000000.0|3916000000.0|2805000000.0|2805000000.0|1324000000.0|871000000.0|871000000.0|-1610000000.0|-58000000.0|4.67525497|1.03538303|7.83811711|1.02039721|1677000000.0|1677000000.0|1369000000.0|7.34836286|6562000000.0|7263000000.0|38.98550725|103000000.0
