Date|REVENUE|REVENUEUSD|COR|GP|RND|SGNA|EBIT|EBITUSD|INTEXP|EBT|TAXEXP|NETINC|PREFDIVIS|NETINCCMN|NETINCCMNUSD|NETINCDIS|EPS|EPSUSD|EPSDIL|SHARESWA|SHARESWADIL|DPS|NCFO|DEPAMOR|NCFI|CAPEX|NCFF|NCFDEBT|NCFCOMMON|NCFDIV|NCFX|NCF|ASSETS|ASSETSC|ASSETSNC|CASHNEQ|CASHNEQUSD|RECEIVABLES|INTANGIBLES|INVENTORY|LIABILITIES|LIABILITIESC|LIABILITIESNC|DEBT|DEBTUSD|PAYABLES|EQUITY|EQUITYUSD|RETEARN|ACCOCI|BVPS|CURRENTRATIO|DE|DILUTIONRATIO|EBITDA|EBITDAUSD|FCF|FCFPS|INVCAP|TANGIBLES|TBVPS|WORKINGCAPITAL
2009-12-31|81538000.0|81538000.0|0.0|81538000.0|39840000.0|15626000.0|26095000.0|26095000.0|1401000.0|24694000.0|150000.0|24544000.0|0.0|24544000.0|24544000.0|0.0|2.58|2.58|2.52|9565000.0|9660167.0|0.0|8416000.0|2021000.0|-53480000.0|-476000.0|28806000.0|15012000.0|13774000.0|0.0|0.0|-16258000.0|122599000.0|116921000.0|5678000.0|27235000.0|27235000.0|189000.0|0.0|0.0|21171000.0|20186000.0|985000.0|12802000.0|12802000.0|1683000.0|101428000.0|101428000.0|-311363000.0|1000.0|10.60407737|5.7921827|0.20872934|1.0099495|28116000.0|28116000.0|7940000.0|0.83010978|87980000.0|122599000.0|12.81745949|96735000.0
2010-12-31|2577000.0|2577000.0|0.0|2577000.0|38013000.0|14199000.0|-49635000.0|-49635000.0|-172000.0|-49463000.0|-176000.0|-49287000.0|0.0|-49287000.0|-49287000.0|0.0|-4.62|-4.62|-4.62|10694167.0|10694167.0|0.0|-44830000.0|1900000.0|34237000.0|-479000.0|2546000.0|2141000.0|425000.0|0.0|0.0|-8047000.0|77992000.0|73498000.0|4494000.0|18302000.0|18302000.0|46000.0|0.0|0.0|7476000.0|7324000.0|152000.0|985000.0|985000.0|1119000.0|70516000.0|70516000.0|-360650000.0|-4000.0|6.59387496|10.03522665|0.10601849|1.0|-47735000.0|-47735000.0|-45309000.0|-4.23679563|53351000.0|77992000.0|7.29294764|66174000.0
2011-12-31|4000000.0|4000000.0|0.0|4000000.0|37182000.0|13590000.0|-47964000.0|-47964000.0|-104000.0|-47860000.0|0.0|-47860000.0|2857000.0|-50717000.0|-50717000.0|0.0|-4.3|-4.3|-4.3|11800000.0|11800000.0|0.0|-45595000.0|1297000.0|25301000.0|-440000.0|21613000.0|1588000.0|10696000.0|0.0|0.0|1319000.0|52773000.0|51140000.0|1633000.0|19029000.0|19029000.0|14000.0|0.0|0.0|4595000.0|4592000.0|3000.0|152000.0|152000.0|1196000.0|48178000.0|48178000.0|-408510000.0|3000.0|4.08288136|11.13675958|0.09537548|1.0|-46667000.0|-46667000.0|-46035000.0|-3.90127119|29304000.0|52773000.0|4.47228814|46548000.0
2012-12-31|7559000.0|7559000.0|0.0|7559000.0|35643000.0|12429000.0|-40457000.0|-40457000.0|-87000.0|-40370000.0|0.0|-40370000.0|1307000.0|-41677000.0|-41677000.0|0.0|-2.3|-2.3|-2.3|18107000.0|18107000.0|0.0|-33438000.0|591000.0|-28815000.0|-123000.0|58327000.0|2668000.0|43341000.0|0.0|0.0|-3926000.0|77551000.0|76427000.0|1124000.0|14907000.0|14907000.0|4000.0|0.0|0.0|7466000.0|7105000.0|361000.0|0.0|0.0|2002000.0|70085000.0|70085000.0|-448880000.0|18000.0|3.87060253|10.75679099|0.10652779|1.0|-39866000.0|-39866000.0|-33561000.0|-1.85348208|55539000.0|77551000.0|4.28292925|69322000.0
2013-12-31|30648000.0|30648000.0|0.0|30648000.0|49450000.0|15092000.0|-33717000.0|-33717000.0|0.0|-33717000.0|0.0|-33717000.0|0.0|-33717000.0|-33717000.0|0.0|-1.24|-1.24|-1.24|27275000.0|27275000.0|0.17|-7718000.0|433000.0|-1519000.0|-529000.0|14488000.0|0.0|14488000.0|0.0|0.0|5251000.0|83188000.0|79338000.0|3850000.0|20158000.0|20158000.0|5000.0|0.0|0.0|28746000.0|26704000.0|2042000.0|0.0|0.0|3709000.0|54442000.0|54442000.0|-482597000.0|7000.0|1.99604033|2.97101558|0.52801146|1.0|-33284000.0|-33284000.0|-8247000.0|-0.3023648|36326000.0|83188000.0|3.0499725|52634000.0
2014-12-31|46940000.0|46940000.0|0.0|46940000.0|44426000.0|17268000.0|-14646000.0|-14646000.0|0.0|-14646000.0|0.0|-14646000.0|0.0|-14646000.0|-14646000.0|0.0|-0.41|-0.41|-0.41|35709000.0|35709000.0|0.0|-44843000.0|490000.0|-4049000.0|-1104000.0|48949000.0|0.0|48949000.0|0.0|0.0|57000.0|132968000.0|131131000.0|1837000.0|20215000.0|20215000.0|46646000.0|0.0|0.0|40904000.0|23855000.0|17049000.0|0.0|0.0|1361000.0|92064000.0|92064000.0|-497243000.0|-4000.0|2.57817357|5.49700272|0.44429962|1.0|-14156000.0|-14156000.0|-45947000.0|-1.28670643|88898000.0|132968000.0|3.7236551|107276000.0
2015-12-31|28658000.0|28658000.0|0.0|28658000.0|46398000.0|19667000.0|-37501000.0|-37501000.0|0.0|-37501000.0|0.0|-37501000.0|0.0|-37501000.0|-37501000.0|0.0|-0.97|-0.97|-0.97|38814000.0|38814000.0|0.0|4883000.0|589000.0|16063000.0|-561000.0|23915000.0|14890000.0|9025000.0|0.0|0.0|44861000.0|115237000.0|113107000.0|2130000.0|65076000.0|65076000.0|12000.0|0.0|0.0|46647000.0|31649000.0|14998000.0|14639000.0|14639000.0|2238000.0|68590000.0|68590000.0|-534744000.0|149000.0|1.76714588|3.5737938|0.68008456|1.0|-36912000.0|-36912000.0|4322000.0|0.11135157|33151000.0|115237000.0|2.9689545|81458000.0
