Date|REVENUE|REVENUEUSD|COR|GP|RND|SGNA|EBIT|EBITUSD|INTEXP|EBT|TAXEXP|NETINC|PREFDIVIS|NETINCCMN|NETINCCMNUSD|NETINCDIS|EPS|EPSUSD|EPSDIL|SHARESWA|SHARESWADIL|DPS|NCFO|DEPAMOR|NCFI|CAPEX|NCFF|NCFDEBT|NCFCOMMON|NCFDIV|NCFX|NCF|ASSETS|ASSETSC|ASSETSNC|CASHNEQ|CASHNEQUSD|RECEIVABLES|INTANGIBLES|INVENTORY|LIABILITIES|LIABILITIESC|LIABILITIESNC|DEBT|DEBTUSD|PAYABLES|EQUITY|EQUITYUSD|RETEARN|ACCOCI|BVPS|CURRENTRATIO|DE|DILUTIONRATIO|EBITDA|EBITDAUSD|FCF|FCFPS|INVCAP|TANGIBLES|TBVPS|WORKINGCAPITAL
2009-04-03|16432000000.0|16432000000.0|13000000000.0|3432000000.0|0.0|1071000000.0|1202200000.0|1202200000.0|260000000.0|942200000.0|-173000000.0|1115200000.0|0.0|1115200000.0|1115200000.0|0.0|7.37|7.37|7.31|151499950.0||0.0|1986000000.0|1270000000.0|-1038000000.0|-785000000.0|742000000.0|733000000.0|9000000.0|0.0|-92000000.0|1598000000.0|15619000000.0|7707000000.0|7912000000.0|2297000000.0|2297000000.0|3786000000.0|4944000000.0|0.0|10001000000.0|4016000000.0|5985000000.0|4235000000.0|4235000000.0|636000000.0|5509900000.0|5509900000.0|4893000000.0|-1004000000.0|36.3689889|1.91907371|1.81509646||2472200000.0|2472200000.0|1201000000.0|7.92739536|8597000000.0|10675000000.0|70.46206946|3691000000.0
2010-04-02|15921000000.0|15921000000.0|12618000000.0|3303000000.0|0.0|981000000.0|1261000000.0|1261000000.0|252000000.0|1009000000.0|192000000.0|817000000.0|0.0|817000000.0|817000000.0|0.0|5.36|5.36|5.28|153615200.0||0.0|1643000000.0|1156000000.0|-790000000.0|-496000000.0|-487000000.0|-544000000.0|97000000.0|0.0|121000000.0|487000000.0|16455000000.0|8422000000.0|8033000000.0|2784000000.0|2784000000.0|3849000000.0|5019000000.0|0.0|9947000000.0|4122000000.0|5825000000.0|3744000000.0|3744000000.0|409000000.0|6446000000.0|6446000000.0|5709000000.0|-1052000000.0|41.96199334|2.04318292|1.54312752||2417000000.0|2417000000.0|1147000000.0|7.46670902|8274000000.0|11436000000.0|74.44575797|4300000000.0
2011-04-01|15582000000.0|15582000000.0|12578000000.0|3004000000.0|0.0|949000000.0|1109000000.0|1109000000.0|167000000.0|942000000.0|202000000.0|740000000.0|0.0|740000000.0|740000000.0|-83000000.0|4.79|4.79|4.73|155090200.0||0.29|1564000000.0|1140000000.0|-892000000.0|-558000000.0|-1676000000.0|-1586000000.0|8000000.0|-77000000.0|57000000.0|-947000000.0|16120000000.0|7557000000.0|8563000000.0|1837000000.0|1837000000.0|3719000000.0|5247000000.0|0.0|8560000000.0|4178000000.0|4382000000.0|2579000000.0|2579000000.0|517000000.0|7504000000.0|7504000000.0|6296000000.0|-690000000.0|48.38474642|1.80876017|1.14072495||2249000000.0|2249000000.0|1006000000.0|6.48654783|7437000000.0|10873000000.0|70.107589|3379000000.0
2012-03-30|14673000000.0|14673000000.0|12870000000.0|1803000000.0|0.0|1145000000.0|-673000000.0|-673000000.0|171000000.0|-844000000.0|-228000000.0|-616000000.0|0.0|-616000000.0|-616000000.0|-162000000.0|-3.97|-3.97|-3.97|155074995.0||0.34|1176000000.0|1139000000.0|-1308000000.0|-558000000.0|-581000000.0|-465000000.0|15000000.0|-124000000.0|-31000000.0|-744000000.0|11189000000.0|4883000000.0|6306000000.0|1093000000.0|1093000000.0|3257000000.0|2963000000.0|0.0|8355000000.0|4536000000.0|3819000000.0|2740000000.0|2740000000.0|478000000.0|2779000000.0|2779000000.0|1930000000.0|-1093000000.0|17.92036169|1.07649912|3.00647715||466000000.0|466000000.0|618000000.0|3.9851686|5337000000.0|8226000000.0|53.04530237|347000000.0
2013-03-29|14195000000.0|14195000000.0|11293000000.0|2902000000.0|0.0|1197000000.0|881000000.0|881000000.0|183000000.0|698000000.0|-62000000.0|760000000.0|0.0|760000000.0|760000000.0|-482000000.0|4.92|4.92|4.89|153483884.0||0.34|1119000000.0|1070000000.0|456000000.0|-395000000.0|-589000000.0|-202000000.0|-228000000.0|-124000000.0|-25000000.0|961000000.0|11251000000.0|5673000000.0|5578000000.0|2054000000.0|2054000000.0|3199000000.0|2632000000.0|0.0|8091000000.0|3349000000.0|4742000000.0|2732000000.0|2732000000.0|373000000.0|3134000000.0|3134000000.0|1101000000.0|108000000.0|20.41908191|1.69393849|2.58168475||1951000000.0|1951000000.0|724000000.0|4.71710763|5948000000.0|8619000000.0|56.15573294|2324000000.0
2014-03-28|8899000000.0|8899000000.0|6032000000.0|2867000000.0|0.0|1099000000.0|1249000000.0|1249000000.0|128000000.0|1121000000.0|174000000.0|947000000.0|0.0|947000000.0|947000000.0|-448000000.0|6.41|6.41|6.28|145692424.0||0.34|1577000000.0|1018000000.0|-566000000.0|-420000000.0|-616000000.0|-53000000.0|-307000000.0|-119000000.0|-6000000.0|389000000.0|11389000000.0|5628000000.0|5761000000.0|2443000000.0|2443000000.0|2759000000.0|2744000000.0|0.0|7445000000.0|3462000000.0|3983000000.0|2888000000.0|2888000000.0|394000000.0|3912000000.0|3912000000.0|1592000000.0|279000000.0|26.85108733|1.62564991|1.90311861||2267000000.0|2267000000.0|1157000000.0|7.94138754|5628000000.0|8645000000.0|59.33733383|2166000000.0
2015-04-03|8117000000.0|8117000000.0|6159000000.0|1958000000.0|0.0|1417000000.0|-336000000.0|-336000000.0|126000000.0|-462000000.0|-464000000.0|2000000.0|0.0|2000000.0|2000000.0|-224000000.0|0.01|0.01|0.01|141046567.0||0.39|1473000000.0|977000000.0|-536000000.0|-381000000.0|-1078000000.0|-274000000.0|-646000000.0|-128000000.0|-204000000.0|-345000000.0|10221000000.0|4856000000.0|5365000000.0|2076000000.0|2076000000.0|1682000000.0|1882000000.0|0.0|7256000000.0|3564000000.0|3692000000.0|2518000000.0|2518000000.0|295000000.0|2937000000.0|2937000000.0|928000000.0|21000000.0|20.82291021|1.36251403|2.47054818||641000000.0|641000000.0|1092000000.0|7.74212392|5217000000.0|8339000000.0|59.12231809|1292000000.0
2016-04-01|7106000000.0|7106000000.0|5185000000.0|1921000000.0|0.0|1040000000.0|312000000.0|312000000.0|123000000.0|189000000.0|-62000000.0|251000000.0|0.0|251000000.0|251000000.0|-191000000.0|1.82|1.82|1.78|138066691.0||41.92|802000000.0|767000000.0|-1180000000.0|-356000000.0|-485000000.0|1411000000.0|9000000.0|-430000000.0|-57000000.0|-920000000.0|7736000000.0|3412000000.0|4324000000.0|1178000000.0|1178000000.0|1831000000.0|2605000000.0|0.0|5704000000.0|2608000000.0|3096000000.0|2644000000.0|2644000000.0|341000000.0|2025000000.0|2025000000.0|33000000.0|-111000000.0|14.66682503|1.30828221|2.81679012||1079000000.0|1079000000.0|446000000.0|3.23032295|3989000000.0|5131000000.0|37.16319963|804000000.0
