Date|REVENUE|REVENUEUSD|COR|GP|RND|SGNA|EBIT|EBITUSD|INTEXP|EBT|TAXEXP|NETINC|PREFDIVIS|NETINCCMN|NETINCCMNUSD|NETINCDIS|EPS|EPSUSD|EPSDIL|SHARESWA|SHARESWADIL|DPS|NCFO|DEPAMOR|NCFI|CAPEX|NCFF|NCFDEBT|NCFCOMMON|NCFDIV|NCFX|NCF|ASSETS|ASSETSC|ASSETSNC|CASHNEQ|CASHNEQUSD|RECEIVABLES|INTANGIBLES|INVENTORY|LIABILITIES|LIABILITIESC|LIABILITIESNC|DEBT|DEBTUSD|PAYABLES|EQUITY|EQUITYUSD|RETEARN|ACCOCI|BVPS|CURRENTRATIO|DE|DILUTIONRATIO|EBITDA|EBITDAUSD|FCF|FCFPS|INVCAP|TANGIBLES|TBVPS|WORKINGCAPITAL
2012-12-31|2249098000.0|2249098000.0|1613446000.0|635652000.0|0.0|24103000.0|615735000.0|615735000.0|8937000.0|606798000.0|210878000.0|395920000.0|0.0|395920000.0|395920000.0|0.0||||||0.0|496821000.0|64257000.0|-158008000.0|-158440000.0|-338813000.0|0.0|0.0|0.0|0.0|0.0|||||||||||||||||||||||679992000.0|679992000.0|338381000.0|||||
2013-12-31|2127747000.0|2127747000.0|1255140000.0|872607000.0|0.0|25451000.0|854857000.0|854857000.0|8032000.0|846825000.0|300279000.0|546546000.0|0.0|546546000.0|546546000.0|0.0||||||0.0|602509000.0|73463000.0|-230050000.0|-223130000.0|-372459000.0|231067000.0|0.0|0.0|0.0|0.0|1041474000.0|192894000.0|848580000.0|0.0|0.0|71812000.0|5873000.0|116377000.0|586042000.0|149252000.0|436790000.0|252973000.0|252973000.0|122564000.0|455432000.0|455432000.0||0.0||1.29240479|1.28678266||928320000.0|928320000.0|379379000.0||1139322000.0|1035601000.0||43642000.0
2014-12-31|1749700000.0|1749700000.0|1003888000.0|745812000.0|0.0|29256000.0|719707000.0|719707000.0|10499000.0|709208000.0|199388000.0|509820000.0|0.0|509820000.0|509820000.0|0.0|0.5|0.5|0.5|27059730.0|14373615.0|0.17|604012000.0|77611000.0|-202956000.0|-202823000.0|-267306000.0|102702000.0|286088000.0|-4611000.0|0.0|133750000.0|1096435000.0|196645000.0|899790000.0|133750000.0|133750000.0|56049000.0|5814000.0|6634000.0|261485000.0|31984000.0|229501000.0|227638000.0|227638000.0|20084000.0|87524000.0|87524000.0||0.0|3.23447425|6.14823037|2.98758055|0.53118102|797318000.0|797318000.0|401189000.0|14.82605333|1152525000.0|1090621000.0|40.3042085|164661000.0
2015-12-31|1007221000.0|1007221000.0|624339000.0|382882000.0|0.0|23550000.0|359492000.0|359492000.0|4967000.0|354525000.0|672000.0|353853000.0|0.0|353853000.0|353853000.0|0.0|1.47|1.47|1.47|27059730.0|14373615.0|1.15|452542000.0|81210000.0|-231185000.0|-231185000.0|-185548000.0|156368000.0|0.0|-31074000.0|0.0|35809000.0|1290349000.0|225287000.0|1065062000.0|169559000.0|169559000.0|51582000.0|5814000.0|3879000.0|443182000.0|57694000.0|385488000.0|384006000.0|384006000.0|34287000.0|96561000.0|96561000.0||280000.0|3.56843915|3.90486012|4.58965835|0.53118102|440702000.0|440702000.0|221357000.0|8.18031074|1441288000.0|1284535000.0|47.4703554|167593000.0
