Date|REVENUE|REVENUEUSD|COR|GP|RND|SGNA|EBIT|EBITUSD|INTEXP|EBT|TAXEXP|NETINC|PREFDIVIS|NETINCCMN|NETINCCMNUSD|NETINCDIS|EPS|EPSUSD|EPSDIL|SHARESWA|SHARESWADIL|DPS|NCFO|DEPAMOR|NCFI|CAPEX|NCFF|NCFDEBT|NCFCOMMON|NCFDIV|NCFX|NCF|ASSETS|ASSETSC|ASSETSNC|CASHNEQ|CASHNEQUSD|RECEIVABLES|INTANGIBLES|INVENTORY|LIABILITIES|LIABILITIESC|LIABILITIESNC|DEBT|DEBTUSD|PAYABLES|EQUITY|EQUITYUSD|RETEARN|ACCOCI|BVPS|CURRENTRATIO|DE|DILUTIONRATIO|EBITDA|EBITDAUSD|FCF|FCFPS|INVCAP|TANGIBLES|TBVPS|WORKINGCAPITAL
2009-12-31|208371000.0|208371000.0|126611000.0|81760000.0|0.0|14212000.0|57893000.0|57893000.0|0.0|57893000.0|15000.0|57878000.0|0.0|57878000.0|57878000.0|0.0||||||0.0|85534000.0|18685000.0|-13370000.0|-13388000.0|-75799000.0|0.0|0.0|0.0|0.0|-3635000.0|||||||||||||||||||||||76578000.0|76578000.0|72146000.0|||||
2010-12-31|180468000.0|180468000.0|121007000.0|59461000.0|0.0|20642000.0|33332000.0|33332000.0|0.0|33332000.0|26000.0|33306000.0|0.0|33306000.0|33306000.0|0.0||||||0.0|75945000.0|18463000.0|-8968000.0|-10082000.0|-29672000.0|-674000.0|0.0|0.0|0.0|37305000.0|452165000.0|73168000.0|378997000.0|42745000.0|42745000.0|5036000.0|41015000.0|19830000.0|49962000.0|46076000.0|3886000.0|0.0|0.0|17758000.0|402203000.0|402203000.0||0.0||1.58798507|0.12422085||51795000.0|51795000.0|65863000.0||322329000.0|411150000.0||27092000.0
2011-12-31|302867000.0|302867000.0|129002000.0|173865000.0|0.0|22158000.0|136482000.0|136482000.0|4007000.0|132475000.0|28000.0|132447000.0|0.0|132447000.0|132447000.0|0.0|1.48|1.48|1.48|73008000.0|73073000.0|0.98|139853000.0|18869000.0|-16400000.0|-19145000.0|70777000.0|120175000.0|324759000.0|-21630000.0|0.0|194230000.0|659309000.0|271863000.0|387446000.0|236975000.0|236975000.0|9322000.0|41005000.0|23255000.0|169820000.0|42454000.0|127366000.0|125000000.0|125000000.0|15869000.0|489489000.0|489489000.0||-2388000.0|6.70459402|6.40370754|0.34693323|1.00089031|155351000.0|155351000.0|120708000.0|1.65335306|463875000.0|618304000.0|8.4689897|229409000.0
2012-12-31|302309000.0|302309000.0|141686000.0|160623000.0|0.0|24142000.0|116031000.0|116031000.0|3756000.0|112275000.0|52000.0|112223000.0|0.0|112223000.0|112223000.0|0.0|1.54|1.54|1.53|73039000.0|73193000.0|2.21|133497000.0|20723000.0|-81125000.0|-82151000.0|-161499000.0|0.0|-305000.0|-161194000.0|0.0|-109127000.0|622954000.0|166048000.0|456906000.0|127848000.0|127848000.0|6805000.0|40999000.0|28949000.0|176761000.0|49475000.0|127286000.0|125000000.0|125000000.0|34099000.0|446193000.0|446193000.0||-2751000.0|6.10896918|3.3562001|0.39615368|1.00210846|136754000.0|136754000.0|51346000.0|0.70299429|529632000.0|581955000.0|7.96772957|116573000.0
2013-12-31|323672000.0|323672000.0|152167000.0|171505000.0|0.0|21076000.0|125018000.0|125018000.0|6294000.0|118724000.0|108000.0|118616000.0|0.0|118616000.0|118616000.0|0.0|1.62|1.62|1.62|73072000.0|73228000.0|1.74|129009000.0|25578000.0|-43721000.0|-43754000.0|-127994000.0|0.0|-485000.0|-127509000.0|0.0|-42706000.0|593454000.0|135780000.0|457674000.0|85142000.0|85142000.0|7549000.0|40969000.0|33064000.0|153533000.0|27386000.0|126147000.0|125000000.0|125000000.0|17137000.0|439921000.0|439921000.0||-1899000.0|6.02037716|4.95800774|0.3490013|1.00213488|150596000.0|150596000.0|85255000.0|1.16672597|564957000.0|552485000.0|7.56083041|108394000.0
2014-12-31|298665000.0|298665000.0|170910000.0|127755000.0|0.0|17703000.0|82904000.0|82904000.0|6783000.0|76121000.0|-28000.0|76149000.0|0.0|76149000.0|76149000.0|0.0|1.04|1.04|1.04|73115000.0|73139000.0|1.41|118878000.0|27249000.0|-20966000.0|-21076000.0|-103140000.0|0.0|-50000.0|-103090000.0|0.0|-5228000.0|578839000.0|129578000.0|449261000.0|79914000.0|79914000.0|7136000.0|40969000.0|35614000.0|164908000.0|39707000.0|125201000.0|125000000.0|125000000.0|12747000.0|413931000.0|413931000.0||-1038000.0|5.66136908|3.26335407|0.3983949|1.00032825|110153000.0|110153000.0|97802000.0|1.33764617|543249000.0|537870000.0|7.3564932|89871000.0
2015-12-31|289194000.0|289194000.0|171245000.0|117949000.0|0.0|20768000.0|68933000.0|68933000.0|6880000.0|62053000.0|11000.0|62042000.0|0.0|62042000.0|62042000.0|0.0|0.85|0.85|0.85|73123000.0|73131000.0|1.25|78421000.0|28452000.0|-16945000.0|-17023000.0|-91423000.0|0.0|-19000.0|-91404000.0|0.0|-29947000.0|536255000.0|98545000.0|437710000.0|49967000.0|49967000.0|7187000.0|40969000.0|37529000.0|150703000.0|25914000.0|124789000.0|124773000.0|124773000.0|11103000.0|385552000.0|385552000.0||-119000.0|5.27265019|3.8027707|0.39087594|1.0001094|97385000.0|97385000.0|61398000.0|0.83965373|544178000.0|495286000.0|6.77332713|72631000.0
