Date|REVENUE|REVENUEUSD|COR|GP|RND|SGNA|EBIT|EBITUSD|INTEXP|EBT|TAXEXP|NETINC|PREFDIVIS|NETINCCMN|NETINCCMNUSD|NETINCDIS|EPS|EPSUSD|EPSDIL|SHARESWA|SHARESWADIL|DPS|NCFO|DEPAMOR|NCFI|CAPEX|NCFF|NCFDEBT|NCFCOMMON|NCFDIV|NCFX|NCF|ASSETS|ASSETSC|ASSETSNC|CASHNEQ|CASHNEQUSD|RECEIVABLES|INTANGIBLES|INVENTORY|LIABILITIES|LIABILITIESC|LIABILITIESNC|DEBT|DEBTUSD|PAYABLES|EQUITY|EQUITYUSD|RETEARN|ACCOCI|BVPS|CURRENTRATIO|DE|DILUTIONRATIO|EBITDA|EBITDAUSD|FCF|FCFPS|INVCAP|TANGIBLES|TBVPS|WORKINGCAPITAL
2009-12-31|573900000.0|573900000.0|472300000.0|101600000.0|0.0|69100000.0|17200000.0|17200000.0|23400000.0|-6200000.0|-5000000.0|-1200000.0|0.0|-1200000.0|-1200000.0|-600000.0|-0.08|-0.08|-0.08|14655000.0|14655000.0|0.4|64900000.0|34500000.0|-8300000.0|-8400000.0|-54200000.0|-48200000.0|-100000.0|-5900000.0|-100000.0|2300000.0|636600000.0|230200000.0|406400000.0|5600000.0|5600000.0|67700000.0|72400000.0|70700000.0|527000000.0|131400000.0|395600000.0|319200000.0|319200000.0|27200000.0|109600000.0|109600000.0|-215200000.0|0.0|7.47867622|1.75190259|4.80839416|1.0|51700000.0|51700000.0|56500000.0|3.85533947|746400000.0|564200000.0|38.49880587|98800000.0
2010-12-31|657700000.0|657700000.0|537700000.0|120000000.0|0.0|69300000.0|189400000.0|189400000.0|20500000.0|168900000.0|9800000.0|159100000.0|0.0|159100000.0|159100000.0|-134100000.0|10.74|10.74|10.21|14744000.0|15512000.0|0.4|54500000.0|31300000.0|66500000.0|-17400000.0|-78300000.0|-72900000.0|500000.0|-5900000.0|0.0|42700000.0|606700000.0|222000000.0|384700000.0|48300000.0|48300000.0|70700000.0|65500000.0|69400000.0|447500000.0|92100000.0|355400000.0|244900000.0|244900000.0|30400000.0|159200000.0|159200000.0|-62000000.0|0.0|10.79761259|2.41042345|2.81092965|1.05208899|220700000.0|220700000.0|37100000.0|2.51627781|645700000.0|541200000.0|36.70645686|129900000.0
2011-12-31|696000000.0|696000000.0|570600000.0|125400000.0|0.0|68200000.0|56700000.0|56700000.0|15600000.0|41100000.0|12000000.0|29100000.0|0.0|29100000.0|29100000.0|200000.0|1.9|1.9|1.81|14974000.0|15649000.0|0.44|57200000.0|31000000.0|-28900000.0|-23100000.0|-63800000.0|-59800000.0|2100000.0|-6700000.0|0.0|-35500000.0|565100000.0|193500000.0|371600000.0|19800000.0|19800000.0|71400000.0|62400000.0|68800000.0|398400000.0|103500000.0|294900000.0|186200000.0|186200000.0|30200000.0|166700000.0|166700000.0|-40400000.0|0.0|11.13262989|1.86956522|2.38992202|1.04507814|87700000.0|87700000.0|34100000.0|2.27728062|565600000.0|502700000.0|33.57152397|90000000.0
2012-12-31|808800000.0|808800000.0|649700000.0|159100000.0|0.0|77400000.0|74900000.0|74900000.0|13500000.0|61400000.0|17100000.0|44300000.0|0.0|44300000.0|44300000.0|-4400000.0|2.73|2.73|2.68|15752000.0|16072000.0|0.48|40100000.0|28800000.0|-32300000.0|-25100000.0|-13000000.0|-4000000.0|-6400000.0|-7800000.0|200000.0|-5000000.0|610700000.0|234100000.0|376600000.0|7800000.0|7800000.0|79600000.0|75400000.0|102900000.0|412900000.0|87400000.0|325500000.0|182300000.0|182300000.0|35100000.0|197800000.0|197800000.0|-3900000.0|0.0|12.5571356|2.6784897|2.08746208|1.02031488|103700000.0|103700000.0|15000000.0|0.95226003|622400000.0|535300000.0|33.98298629|146700000.0
2013-12-31|781700000.0|781700000.0|621800000.0|159900000.0|0.0|74700000.0|86300000.0|86300000.0|11200000.0|75100000.0|23100000.0|52000000.0|0.0|52000000.0|52000000.0|-3500000.0|3.18|3.18|3.12|16072000.0|16403000.0|0.7|83500000.0|29400000.0|-33300000.0|-28100000.0|15000000.0|25300000.0|-900000.0|-11500000.0|400000.0|65600000.0|675900000.0|305400000.0|370500000.0|73400000.0|73400000.0|90500000.0|81600000.0|101100000.0|408400000.0|103600000.0|304800000.0|211900000.0|211900000.0|36400000.0|267500000.0|267500000.0|36600000.0|0.0|16.64385266|2.94787645|1.52672897|1.02059482|115700000.0|115700000.0|55400000.0|3.44698855|629200000.0|594300000.0|36.97735192|201800000.0
2014-12-31|839700000.0|839700000.0|668900000.0|170800000.0|0.0|78000000.0|87600000.0|87600000.0|11400000.0|76200000.0|7500000.0|68700000.0|0.0|68700000.0|68700000.0|-700000.0|4.09|4.09|4.03|16584000.0|16872000.0|1.02|94500000.0|30000000.0|-104900000.0|-27900000.0|10200000.0|22600000.0|-900000.0|-17100000.0|-600000.0|-800000.0|724500000.0|319100000.0|405400000.0|72600000.0|72600000.0|84700000.0|107100000.0|101200000.0|435800000.0|117000000.0|318800000.0|228200000.0|228200000.0|44500000.0|288700000.0|288700000.0|88200000.0|0.0|17.40834539|2.72735043|1.50952546|1.01736614|117600000.0|117600000.0|66600000.0|4.01591896|656000000.0|617400000.0|37.22865412|202100000.0
2015-12-31|887700000.0|887700000.0|692300000.0|195400000.0|0.0|86500000.0|92200000.0|92200000.0|11700000.0|80500000.0|29400000.0|51100000.0|0.0|51100000.0|51100000.0|9400000.0|3.02|3.02|2.98|16754000.0|17012000.0|1.2|111200000.0|31500000.0|-160100000.0|-47600000.0|-18800000.0|6000000.0|-7200000.0|-20300000.0|-700000.0|-68400000.0|751400000.0|246600000.0|504800000.0|4200000.0|4200000.0|97300000.0|151300000.0|120600000.0|439800000.0|106100000.0|333700000.0|229400000.0|229400000.0|53700000.0|311600000.0|311600000.0|119000000.0|0.0|18.59854363|2.32422243|1.4114249|1.01539931|123700000.0|123700000.0|63600000.0|3.79610839|719200000.0|600100000.0|35.81831204|140500000.0
