Date|REVENUE|REVENUEUSD|COR|GP|RND|SGNA|EBIT|EBITUSD|INTEXP|EBT|TAXEXP|NETINC|PREFDIVIS|NETINCCMN|NETINCCMNUSD|NETINCDIS|EPS|EPSUSD|EPSDIL|SHARESWA|SHARESWADIL|DPS|NCFO|DEPAMOR|NCFI|CAPEX|NCFF|NCFDEBT|NCFCOMMON|NCFDIV|NCFX|NCF|ASSETS|ASSETSC|ASSETSNC|CASHNEQ|CASHNEQUSD|RECEIVABLES|INTANGIBLES|INVENTORY|LIABILITIES|LIABILITIESC|LIABILITIESNC|DEBT|DEBTUSD|PAYABLES|EQUITY|EQUITYUSD|RETEARN|ACCOCI|BVPS|CURRENTRATIO|DE|DILUTIONRATIO|EBITDA|EBITDAUSD|FCF|FCFPS|INVCAP|TANGIBLES|TBVPS|WORKINGCAPITAL
2009-12-31|22744700000.0|22744700000.0|13952900000.0|8791800000.0|0.0|2234200000.0|6960200000.0|6960200000.0|473200000.0|6487000000.0|1936000000.0|4551000000.0|0.0|4551000000.0|4551000000.0|0.0|4.17|4.17|4.11|1092200000.0|1092200000.0|2.05|5751000000.0|1216200000.0|-1655300000.0|-1952100000.0|-4421000000.0|219300000.0|-2465300000.0|-2235500000.0|57900000.0|-267400000.0|30224900000.0|3416300000.0|26808600000.0|1796000000.0|1796000000.0|1060400000.0|2425200000.0|106200000.0|16191000000.0|2988700000.0|13202300000.0|10578400000.0|10578400000.0|636000000.0|14033900000.0|14033900000.0|31270800000.0|747400000.0|12.84920344|1.14307224|1.15370638|1.0|8176400000.0|8176400000.0|3798900000.0|3.47820912|33593400000.0|27799700000.0|25.45293902|427600000.0
2010-12-31|24074600000.0|24074600000.0|14437300000.0|9637300000.0|0.0|2333300000.0|7451200000.0|7451200000.0|450900000.0|7000300000.0|2054000000.0|4946300000.0|0.0|4946300000.0|4946300000.0|0.0|4.64|4.64|4.58|1066000000.0|1080300000.0|2.26|6341600000.0|1276200000.0|-2056000000.0|-2135500000.0|-3728700000.0|787400000.0|-2235400000.0|-2408100000.0|34100000.0|591000000.0|31975200000.0|4368500000.0|27606700000.0|2387000000.0|2387000000.0|1179100000.0|2586100000.0|109900000.0|17341000000.0|2924700000.0|14416300000.0|11505300000.0|11505300000.0|943900000.0|14634200000.0|14634200000.0|33811700000.0|752900000.0|13.72814259|1.49365747|1.18496399|1.01341463|8727400000.0|8727400000.0|4206100000.0|3.9456848|35582700000.0|29389100000.0|27.5695122|1443800000.0
2011-12-31|27006000000.0|27006000000.0|16319400000.0|10686600000.0|0.0|2393700000.0|8505000000.0|8505000000.0|492800000.0|8012200000.0|2509100000.0|5503100000.0|0.0|5503100000.0|5503100000.0|0.0|5.33|5.33|5.27|1032100000.0|1044900000.0|2.53|7150100000.0|1415000000.0|-2570900000.0|-2729800000.0|-4533000000.0|1003900000.0|-3029100000.0|-2609700000.0|-97500000.0|-51300000.0|32989900000.0|4403000000.0|28586900000.0|2335700000.0|2335700000.0|1334700000.0|2653200000.0|116800000.0|18599700000.0|3509200000.0|15090500000.0|12500400000.0|12500400000.0|961300000.0|14390200000.0|14390200000.0|36707500000.0|449700000.0|13.94264122|1.25470193|1.29252547|1.0124019|9920000000.0|9920000000.0|4420300000.0|4.28282143|36992200000.0|30336700000.0|29.39317896|893800000.0
2012-12-31|27567000000.0|27567000000.0|16750700000.0|10816300000.0|0.0|2455200000.0|8595600000.0|8595600000.0|516600000.0|8079000000.0|2614200000.0|5464800000.0|0.0|5464800000.0|5464800000.0|0.0|5.41|5.41|5.36|1010100000.0|1020200000.0|2.87|6966100000.0|1488500000.0|-3167300000.0|-3049200000.0|-3849800000.0|1204600000.0|-2286500000.0|-2896600000.0|51400000.0|400000.0|35386500000.0|4922100000.0|30464400000.0|2336100000.0|2336100000.0|1375300000.0|2804000000.0|121700000.0|20092900000.0|3403100000.0|16689800000.0|13632500000.0|13632500000.0|1141900000.0|15293600000.0|15293600000.0|39278000000.0|796400000.0|15.14067914|1.44635773|1.31381101|1.00999901|10084100000.0|10084100000.0|3916900000.0|3.87773488|40475800000.0|32582500000.0|32.25670726|1519000000.0
2013-12-31|28105700000.0|28105700000.0|17203000000.0|10902700000.0|0.0|2385600000.0|8732300000.0|8732300000.0|527800000.0|8204500000.0|2618600000.0|5585900000.0|0.0|5585900000.0|5585900000.0|0.0|5.59|5.59|5.55|998400000.0|1006000000.0|3.12|7120700000.0|1585100000.0|-2673800000.0|-2824700000.0|-4043000000.0|535300000.0|-1544500000.0|-3114600000.0|58700000.0|462600000.0|36626300000.0|5050100000.0|31576200000.0|2798700000.0|2798700000.0|1319800000.0|2872700000.0|123700000.0|20616600000.0|3170000000.0|17446600000.0|14129800000.0|14129800000.0|1086000000.0|16009700000.0|16009700000.0|41751200000.0|427600000.0|16.03535657|1.59309148|1.2877568|1.00761218|10317400000.0|10317400000.0|4296000000.0|4.30288462|41914700000.0|33753600000.0|33.80769231|1880100000.0
2014-12-31|27441300000.0|27441300000.0|16985600000.0|10455700000.0|0.0|2487900000.0|7948400000.0|7948400000.0|576400000.0|7372000000.0|2614200000.0|4757800000.0|0.0|4757800000.0|4757800000.0|0.0|4.85|4.85|4.82|980500000.0|986300000.0|3.28|6730300000.0|1644500000.0|-2304900000.0|-2583400000.0|-4618300000.0|1502900000.0|-2963200000.0|-3216100000.0|-527900000.0|-720800000.0|34227400000.0|4185500000.0|30041900000.0|2077900000.0|2077900000.0|1214400000.0|2735300000.0|110000000.0|21374000000.0|2747900000.0|18626100000.0|14935700000.0|14935700000.0|860100000.0|12853400000.0|12853400000.0|43294500000.0|-1519700000.0|13.10902601|1.52316314|1.66290631|1.00591535|9592900000.0|9592900000.0|4146900000.0|4.22937277|41602000000.0|31492100000.0|32.11840898|1437600000.0
2015-12-31|25413000000.0|25413000000.0|15623800000.0|9789200000.0|0.0|2434300000.0|7194000000.0|7194000000.0|638300000.0|6555700000.0|2026400000.0|4529300000.0|0.0|4529300000.0|4529300000.0|0.0|4.82|4.82|4.8|939400000.0|944600000.0|3.44|6539100000.0|1555700000.0|-1420000000.0|-1813900000.0|735300000.0|9755200000.0|-5782000000.0|-3230300000.0|-246800000.0|5607600000.0|37938700000.0|9643000000.0|28295700000.0|7685500000.0|7685500000.0|1298700000.0|2516300000.0|100100000.0|30850800000.0|2950400000.0|27900400000.0|24122100000.0|24122100000.0|874700000.0|7087900000.0|7087900000.0|44594500000.0|-2879800000.0|7.54513519|3.26837039|4.35260091|1.00553545|8749700000.0|8749700000.0|4725200000.0|5.03001916|48908600000.0|35422400000.0|37.70747286|6692600000.0
